Date,Title,Content
2008-12-01,Preparation and photocatalytic performance of titania nanotubes loaded with Ag nanoparticles,"Titania nanotubes (TNTs) were synthesized by hydrothermal treatment of rutile-phase TiO2 nanoparticles in 10 mol· L-1 NaOH solution at 110 °C for 24 h. The Ag loaded titania nanotubes (Ag/TNTs) were obtained by chemical deposition method with the TNTs suspending in the AgNO3 solution (pH=8) at 50 °C. The characterizations of the as-synthesized samples were performed by TEM, EDS, XRD, XPS, and UV-Vis spectra. The photocatalytic performance of the Ag/TNTs was investigated by UV-light induced photocatalytic decomposition of methyl orange(MO). The results showed that the inner/outer diameters of TNTs were about 6/10 nm and the length was several hundred nanometers. Both the shape and the crystalline of the nanotubes were not changed after the modification. The zero oxidation state Ag quantum dots, about 4 nm in diameter, were well dispersed on the external surface of the nanotubes. Ag/TNTs exhibited enhanced absorption at the visible range in the UV-Vis spectra. The Ag nanoparticles were found to significantly enhance the photocatalytic activity of TiO2 nanotubes, and the catalyst system was demonstrated to be highly efficient for the UV-light induced photocatalytic decomposition of MO compared to both rutile-phase TiO2 nanoparticles and pure TNTs. After irradiation for 60 min, the decomposition rates of MO solution in rutile-phase TiO2 nanoparticles, TNTs, and Ag/TNTs system were 46.8%, 57.2%, and 92.2%, respectively. © Editorial office of Acta Physico-Chimica Sinica."
2008-12-01,Biological effect of intranasally instilled titanium dioxide nanoparticles on female mice,"The toxicological effect of TiO2 nanoparticles with different crystal structure (80 nm for rutile and 155 nm for anatase) on female mice was investigated through intranasal instillation. After exposure for 30 days at the dose of 50 mg/kg body weight, no abnormal activity and mortality were observed with the normally increasing body weight of mice. The coefficients of tissues to body weight also show no obvious difference from the control except the increased coefficient of kidneys in mice exposed to 80 nm TiO2 nanoparticles. Titanium contents and histopathology examination indicate the no pathological response in the lung was induced by the increased TiO2 deposition, and the liver, heart, and spleen were not influenced. The severe pathology changes in kidneys suggest that TiO2 nanoparticles may be excreted out by kidneys via system circulation. However, the serum biochemical parameters were not changed compared with the control, which means no obvious functional impairment induced by the nasal exposure for 30 days. In addition, the higher titanium contents in the brain tissues imply that the translocation and deposition of nanoparticles through intranasal instilling pathway is different from the other routes such as intratracheal inhalation or intratracheal instillation. The influence of deposited nanoparticles on central nervous system needs further investigation and is underway. © World Scientific Publishing Company."
2008-12-01,Trace metal disturbance in mice brain after intranasal exposure of nano- and submicron-sized Fe<inf>2</inf>O<inf>3</inf> particles,"Trace metals in the brain play an important role in the function of central nervous system (CNS). The objective of this work is to investigate the effects of intranasal exposure of nano- and submicron-sized Fe2O3 particles on the homeostasis of trace metals in the brain. After a single intranasal instillation of nano- and submicron-sized Fe2O3 particles, the con-tents of Fe, Cu and Zn in the sub-brain regions were determined in the time course from 4 h till to the 30 day post-exposure. Our results indicated that the imbalance of trace metals in the sub-brain regions of mice was induced by the two sizes of Fe2O3 particles. The more significant accumulation of Fe in the brain was found in the nano-Fe 2O3 treated mice than in the submicron-Fe 2O3 treated ones: meanwhile, similar alterations of Zn contents in the brain were observed as well. A strong positive correlation between Fe and Zn levels in the olfactory bulb of nano-Fe2O 3 instilled mice and in the hippocampus and cerebral cortex of submicron-Fe2O3 instilled mice were found. This is the first trial to investigate the disturbance of trace metals in the brain after exposure to Fe2O3 nanoparticles. These results state that much attention should be paid to the potential impact of inhaled Fe 2O3 nanoparticles on the CNS."
2008-12-01,Biopharmaceutics and therapeutic potential of engineered nanomaterials,"Engineered nanomaterials are at the leading edge of the rapidly developing nanosciences and are founding an important class of new materials with specific physicochemical properties different from bulk materials with the same compositions. The potential for nanomaterials is rapidly expanding with novel applications constantly being explored in different areas. The unique size-dependent properties of nanomaterials make them very attractive for pharmaceutical applications. Investigations of physical, chemical and biological properties of engineered nanomaterials have yielded valuable information. Cytotoxic effects of certain engineered nanomaterials towards malignant cells form the basis for one aspect of nanomedicine. It is inferred that size, three dimensional shape, hydrophobicity and electronic configurations make them an appealing subject in medicinal chemistry. Their unique structure coupled with immense scope for derivatization forms a base for exciting developments in therapeutics. This review article addresses the fate of absorption, distribution, metabolism and excretion (ADME) of engineered nanoparticles in vitro and in vivo. It updates the distinctive methodology used for studying the biopharmaceutics of nanoparticles. This review addresses the future potential and safety concerns and genotoxicity of nanoparticle formulations in general. It particularly emphasizes the effects of nanoparticles on metabolic enzymes as well as the parenteral or inhalation administration routes of nanoparticle formulations. This paper illustrates the potential of nanomedicine by discussing biopharmaceutics of fullerene derivatives and their suitability for diagnostic and therapeutic purposes. Future direction is discussed as well. © 2008 Bentham Science Publishers Ltd."
2008-12-01,Age-related differences in pulmonary and cardiovascular responses to SiO<inf>2</inf> nanoparticle inhalation: Nanotoxicity has susceptible population,"Epidemiologic studies have revealed that pollution by ambient particulates is associated with respiratory and cardiovascular diseases, particularly in older people. Toxicologic sensitivity of nanoparticles in different ages was investigated for the first time to demonstrate and explain an age-related difference in response to manufactured nanoparticles. Young, adult, and old rats physiologically inhaled air containing aerosol of manufactured SiO2 nanoparticles (24.1 mg/m3; 40 min/day) for four weeks. Changes in serum biomarkers, hemorheologic, pulmonary inflammation, heart injury, and pathology in rats of different ages and their corresponding controls were compared. Inhalation of SiO2 nanoparticles under identical conditions caused pulmonary and cardiovascular alterations in old rats, yet less change in young and adult rats, including pulmonary inflammation, myocardial ischemic damage, atrio-ventricular blockage, and increase in fibrinogen concentration and blood viscosity. Old individuals were more sensitive to nanoparticle exposure than the young and adult rats. The risk of causing pulmonary damages was: old > young > adult The risk of cardiovascular disorder was observed only in old age. Our results suggest that different ages may require different biomarkers for identifying pulmonary toxicity during inhalation of nanoparticles. © 2008 American Chemical Society."
2008-11-01,Nanotechnologie - Zwerge erobern den alltag,
2008-10-01,Inhibition of tumor growth by endohedral metallofullerenol nanoparticles optimized as reactive oxygen species scavenger,"Intraperitoneal injection of [Gd@C82(OH)22] n nanoparticles decreased activities of enzymes associated with the metabolism of reactive oxygen species (ROS) in the tumor-bearing mice. Several physiologically relevant ROS were directly scavenged by nanoparticles, and lipid peroxidation was inhibited in this study. [Gd@C82(OH) 22]n nanoparticles significantly reduced the electron spin resonance (ESR) signal of the stable 2,2-diphenyl-1-picryhydrazyl radical measured by ESR spectroscopy. Likewise, studies using ESR with spin-trapping demonstrated efficient scavenging of superoxide radical anion, hydroxyl radical, and singlet oxygen (1O2) by [Gd@C82(OH) 22]n nanoparticles. In vitro studies using liposomes prepared from bovine liver phosphatidylcholine revealed that nanoparticles also had a strong inhibitory effect on lipid peroxidation. Consistent with their ability to scavenge ROS and inhibit lipid peroxidation, we determined that [Gd@C82(OH)22]n nanoparticles also protected cells subjected in vitro to oxidative stress. Studies using human lung adenocarcinoma cells or rat brain capillary endothelial cells demonstrated that [Gd@C82(OH)22]n nanoparticles reduced H 2O2-induced ROS formation and mitochondrial damage. [Gd@C82(OH)22]n nanoparticles efficiently inhibited the growth of malignant tumors in vivo. In summary, the results obtained in this study reveal antitumor activities of [Gd@C82(OH) 22]n nanoparticles in vitro and in vivo. Because ROS are known to be implicated in the etiology of a wide range of human diseases, including cancer, the present findings demonstrate that the potent inhibition of [Gd@C82(OH)22]n nanoparticles on tumor growth likely relates with typical capacity of scavenging reactive oxygen species. Copyright © 2008 The American Society for Pharmacology and Experimental Therapeutics."
2008-10-01,Eliminating active species by endohedral metallofullerenol in vitro and in vivo,"We previously demonstrated that gadolinium endohedral metallofullerenol Gd@C82(OH)22 nanoparticles had high inhibitory activity on growth of malignant tumor in vivo by uncertain mechanism(s). The activities of enzymes associated with the metabolism of reactive oxygen species (ROS) were decreased in the tumor-bearing mice by intraperitoneally injection of Gd@C 82(OH)22 nanoparticles. In current study, systemic investigation of the potential function of Gd@C82(OH)22 nanoparticles found that it expressed direct scavenging activity toward active species. Electron spin resonance (ESR) spectroscopy, the state-of-art technique to measure chemical active species that have one or more unpaired electrons in parallel, was employed to measure free radicals scavenging activities of Gd@C82(OH)22 nanoparticles in vitro. Pre-treatment with Gd@C82(OH)22 nanoparticles significantly reduced ESR signal of various of reactive oxygen species. In addition, Gd@C 82(OH)22 nanoparticles demonstrated extensively scavenging activities of active species measured in vivo, which was consistent with reduced progression of cancer cells treated with Gd@C82(OH) 22 nanoparticles. In summary, results obtained in this study revealed strong active species-scavenging activities of Gd@C82(OH) 22 nanoparticles in vitro and in vivo. Scavenging activities of hydroxylated Gd@C82(OH)22 nanoparticles was systemically measured in different milieu, and demonstrated the inhibition of tumor progression by treatment with Gd@C82(OH)22 nanoparticles likely due to eliminating active species."
2008-10-01,Long-term accumulation and low toxicity of single-walled carbon nanotubes in intravenously exposed mice,"The biomedical application of single-walled carbon nanotubes (SWCNTs), such as drug delivery and cancer treatment, requires a clear understanding of their fate and toxicological profile after intravenous administration. In this study, the long-term accumulation and toxicity of intravenously injected SWCNTs in the main organs (such as liver, lung and spleen) in mice were carefully studied. Although SWCNTs stayed in mice over 3 months, they showed low toxicity to mice. The long-term accumulation of SWCNTs in the main organs was evidenced by using Raman spectroscopy and TEM technique. Statistically significant changes in organ indices and serum biochemical parameters (LDH, ALT and AST) were observed. The histological observations demonstrate that slight inflammation and inflammatory cell infiltration occurred in lung, but the serum immunological indicators (CH 50 level and TNF-α level) remained unchanged. No apoptosis was induced in the main organs. The decreasing glutathione (GSH) level and increasing malondialdehyde (MDA) level suggest that the toxicity of SWCNTs might be due to the oxidative stress. © 2008 Elsevier Ireland Ltd. All rights reserved."
2008-09-01,Recent progress on the pro and cons of biological effects of nanomaterials,"With the rapid developing of nanotechnology, the use of nanomaterials in medical imaging, disease diagnoses, drug delivery, cancer treatment, gene therapy, and basic research have also progressed quickly. The beneficial uses of nanomaterials may cause human exposure through inhalation, ingestion, skin uptake, and intravenous injection. When nanomaterials interact with biological systems, they may generate adverse biological effects. The possible toxic effects of these nanomaterials are unknown until now. The positive applications in biomedicine as well as the negative biological effects of nanomaterials on cardiovascular, respiratory and other systems are highlighted, the possible mechanisms by which nanoparticles result in cardiovascular and pulmonary morbidity are also discussed, and the possible interaction routes and sequences is farther reviewed. Finally, the perspective of risk assessment of nanomaterials in the nature is summarized."
2008-09-01,SIRT1 contributes in part to cisplatin resistance in cancer cells by altering mitochondrial metabolism,"Tumors frequently develop resistance to cisplatin, a platinum drug used as a cornerstone of present-day chemotherapy regimens, significantly decreasing its usefulness in the clinic. Although it is known that cisplatin-resistant (CP-r) cancer cells commonly grow more slowly and exhibit reduced uptake of various compounds, including nutrients,the effect of tumor metabolism on cisplatin resistance is unclear. It was found that in CP-r cells, uptake of 2-deoxyglucose was reduced due to dysfunction and altered morphology of mitochondria compared with cisplatin-sensitive parental cancer cells. The CP-r cells overexpressed SIRT1, a histone deacetylase that plays a central role in DNA damage response and transcriptional silencing. Incubation of drug-sensitive cells in low glucose medium induced the expression of SIRT1 and increased cellular resistance to cisplatin. Reduced SIRT1 expression by a SIRT1 SMART small interfering RNA duplex sensitized the >20-fold resistant CP-r cells to cisplatin treatment 1.5- to 2-fold, and SIRT1 overexpression by SIRT1 cDNA transfection increased cisplatin resistance in cisplatin-sensitive cells by 2- to 3-fold. Our findings therefore suggest that reduced glucose use and altered mitochondrial metabolism mediated by SIRT1 is one of several alterations that contribute to cellular resistance to cisplatin. Copyright © 2008 American Association for Cancer Research."
2008-09-01,EPA nanosafety scheme fails to draw industry,
2008-08-21,Comparative study of carbon and BN nanographenes: Ground electronic states and energy gap engineering,"The relationship between stabilities and shape configurations of carbon and boron nitride (BN) nanographenes (NGs) was studied at the B3LYP/6-31G* level of theory. The HOMO-LUMO energy gaps of rectangular-shaped carbon nanographenes (CNGs) decrease as the graphene sizes increase with a direct inverse dependence on the length of zigzag edge. Due to the double zigzag edge boundaries, the CNGs with long zigzag edges have open-shell singlet ground states; in contrast, the HOMO-LUMO energy gaps of BN nanographenes (BNNGs) have a weak dependence with size; all BNNGs have closed-shell singlet ground states, and those with long zigzag edges have slightly larger energy gaps. CNGs with long zigzag edges are less favorable energetically than their structural isomers with long armchair edges, while the BNNGs have the opposite preference. Chemical modifications that change the long zigzag edge into armchair type can efficiently stabilize the kinetically unstable CNGs (with open-shell singlet ground states) and modify their energy gaps. © 2008 American Chemical Society."
2008-08-07,Energetics of endohedral atoms in type-I clathrates observed by soft x-ray spectroscopy,"We present an extensive soft x-ray photoelectron spectroscopy study on the core levels of the endohedral atoms of Ba8 Ga16 Ge30 (BGG), Sr8 Ga16 Ge30 (SGG), Eu8 Ga16 Ge30 (EGG), and Sr8 Ga16 Si30 (SGS) single crystals, performed at a high-energy facility. Unexpected features evidencing the different shift for the 2a and 6d sites between Ba4d and Sr3d are observed for BGG and SGG. The detailed analyses including theoretical support by first-principles band-structure calculations lead to the surprising conclusion that the component distributions of the larger tetrakaidecahedral cage are different depending on the endohedral atoms, which is in contrast to the past consensus that BGG and SGG have the same framework structure. The differences are further supported by analysis of the Ga3d core levels. This may suggest thorough reconsiderations on earlier interpretations of experimental data. © 2008 The American Physical Society."
2008-08-04,"Mapping technique for biodistribution of elements in a model organism, Caenorhabditis elegans, after exposure to copper nanoparticles with microbeam synchrotron radiation X-ray fluorescence","To investigate the toxicological effects of nanomaterials, experimental studies on the absorption and accumulation in organisms are of broad interest. In the present study, Caenorhabditis elegans (C. elegans) was used as a ""model"" organism to investigate the bioaccumulation and toxicological effects of engineered copper nanoparticles with a scanning technique of microbeam synchrotron radiation X-ray fluorescence (μ-SRXRF). The adult hermaphrodite is anatomically simple with 959 somatic cells and 1 mm in length. The mapping results of the whole organism indicate that the exposure to copper nanoparticles can result in an obvious elevation of Cu and K levels, and a change of bio-distribution of Cu in nematodes. Accumulation of Cu occurs in the head and at a location 1/3 of the way up the body from the tail compared to the un-exposed control. In contrast, a higher amount of Cu was detected in other portion of worm body, especially in its excretory cells and intestine when exposed to Cu2+. The results compared well with total Cu levels in nematodes, which were 4.10 ± 0.54, 12.32 ± 0.49 and 5.22 ± 0.63 μg g-1 dry weight for the PBS, Cu2+ and Cu nanoparticle groups, respectively, measured by ICP-MS. The nondestructive and multi-elemental μ-SRXRF provides an important tool for mapping the elemental distribution in the whole body of a single tiny nematode at lower levels. © 2008 The Royal Society of Chemistry."
2008-08-01,Bio-distribution and metabolic paths of silica coated CdSeS quantum dots,"With the rapid development of quantum dot (QD) technology, water-soluble QDs have the prospect of being used as a biological probe for specific diagnoses, but their biological behaviors in vivo are little known. Our recent in vivo studies concentrated on the bio-kinetics of QDs coated by hydroxyl group modified silica networks (the QDs are 21.3 ± 2.0 nm in diameter and have maximal emission at 570 nm). Male ICR mice were intravenously given the water-soluble QDs with a single dose of 5 nmol/mouse. Inductively coupled plasma-mass spectrometry was used to measure the 111Cd content to indicate the concentration of QDs in plasma, organs, and excretion samples collected at predetermined time intervals. Meanwhile, the distribution and aggregation state of QDs in tissues were also investigated by pathological examination and differential centrifugation. The plasma half-life and clearance of QDs were 19.8 ± 3.2 h and 57.3 ± 9.2 ml/h/kg, respectively. The liver and kidney were the main target organs for QDs. The QDs metabolized in three paths depending on their distinct aggregated states in vivo. A fraction of free QDs, maintaining their original form, could be filtered by glomerular capillaries and excreted via urine as small molecules within five days. Most QDs bound to protein and aggregated into larger particles that were metabolized in the liver and excreted via feces in vivo. After five days, 8.6% of the injected dose of aggregated QDs still remained in hepatic tissue and it was difficult for this fraction to clear. © 2008."
2008-07-23,Detection of trace Hg<sup>2+</sup> via induced circular dichroism of DNA wrapped around single-walled carbon nanotubes,"The strongly induced circular dichroism (ICD) signals of DNA wrapped around single-walled carbon nanotubes (SWCNTs) are shown by the Synchrotron Radiation Facility. In solution, trace amounts of Hg ions have a strong affinity to bind the nucleic bases of DNA-SWCNTs via a pseudo-first-order kinetic reaction. The Hg binding to the bases of DNA results in partial DNA disassociation from the SWCNTs. Such disassociation of DNA from the SWCNTs will decrease the coupling effects of the transition dipole moments between DNA and SWCNTs, thus inducing the ICD signal of DNA-SWCNTs to decrease significantly. Herein, the ICD of DNA-SWCNTs is applied to detect the concentration of Hg ions at nM level. Copyright © 2008 American Chemical Society."
2008-06-01,International nanosafety drive launched,
2008-05-22,The strong MRI relaxivity of paramagnetic nanoparticles,"We developed a method to synthesize paramagnetic nanoparticles of Gd@C 82(OH)22±2. Such nanoparticles are with ordered microstructures and have strong MRI proton relaxation in vitro/vivo. Compared with commercial Gd-DTPA, a 12× MRI relaxivity of Gd@C82(OH) 22±2 nanoparticles with ordered microstructures was achieved in vitro. The small Gd@C82(OH)22±2 nanoparticles, ∼65nm, could easily escape the RES uptake in vivo; this opens the door for their clinical applications. © 2008 American Chemical Society."
2008-05-21,Comparative study of pulmonary responses to nano- and submicron-sized ferric oxide in rats,"Ferric oxide (Fe2O3) nanoparticles are of considerable interest for application in nanotechnology related fields. However, as iron being a highly redox-active transition metal, the safety of iron nanomaterials need to be further studied. In this study, the size, dose and time dependent of Fe2O3 nanoparticle on pulmonary and coagulation system have been studied after intratracheal instillation. The Fe2O3 nanoparticles with mean diameters of 22 and 280 nm, respectively, were intratracheally instilled to male Sprague Dawley rats at low (0.8 mg/kg bw) and high (20 mg/kg bw) doses. The toxic effects were monitored in the post-instilled 1, 7 and 30 days. Our results showed that the Fe2O3 nanoparticle exposure could induce oxidative stress in lung. Alveolar macrophage (AM) over-loading of phagocytosed nanoparticle by high dose treatment had occurred, while the non-phagocytosed particles were found entering into alveolar epithelial in day 1 after exposure. Several inflammatory reactions including inflammatory and immune cells increase, clinical pathological changes: follicular hyperplasia, protein effusion, pulmonary capillary vessel hyperaemia and alveolar lipoproteinosis in lung were observed. The sustain burden of particles in AM and epithelium cells has caused lung emphysema and pro-sign of lung fibrosis. At the post-instilled day 30, the typical coagulation parameters, prothrombin time (PT) and activated partial thromboplastin time (APTT) in blood of low dose 22 nm-Fe2O3 treated rats were significantly longer than the controls. We concluded that both of the two-sized Fe2O3 particle intratracheal exposure could induce lung injury. Comparing with the submicron-sized Fe2O3 particle, the nano-sized Fe2O3 particle may increase microvascular permeability and cell lysis in lung epitheliums and disturb blood coagulation parameters significantly. © 2008 Elsevier Ireland Ltd. All rights reserved."
2008-05-05,The growth of complex nanostructures: Synergism of dipolar force and stacking-defects in anisotropic self-assembly,"A study has presented the development of a plasmon excitation-assisted wet-chemical method for the preparation of complex inorganic dendrimers with multiple generations of branches. The presence of stacking defects has been found to be dominating the branching points in these complex nanostructures. The synergistic effects of the dipolar force and stacking defects in the anisotropic self-assembly process are essential for producing complex nanostructures with multiple generations of branches. The inorganic Au dendrimers may have significant applications in diverse areas including as potent catalysts without a supporting scaffold, templates for the synthesis of other nanomaterials, and potential carriers for specific molecules. The method is also applicable to the fabrication of other noble-metal dendrimers via the stacking-defect-modulated anisotropic self-assembly of nanoparticles."
2008-05-01,"Activities related to health, environmental and societal aspects of nanotechnology in China","Activities related to the health, environmental and societal (EHS) aspects of nanotechnology R&D programs in China are outlined. To create a really harmonious society, China's strategy for science and technology is to achieve sustainable development by implementing clean production of, in particular, nanoproducts. Funding organs in China encourage researchers to take timely and responsible advantage of the new technology for sustainable development, and to initiate studies on societal implications from the beginning of nanotechnology development. The annual governmental investment in health, environmental and societal is now about US$ 2.6 million. We are trying our best to make nanotechnology the first clean technology from which our life can benefit, while harm to human health and the environment is avoided. © 2007 Elsevier Ltd. All rights reserved."
2008-04-15,Nanotoxicology: Are carbon nanotubes safe?,"The toxicity of carbon nanotubes is the subject of ongoing debate. A preliminary study using a small number of mice shows that they may be safe, but the results should be treated with caution. © 2008 Nature Publishing Group."
2008-04-09,The translocation of fullerenic nanoparticles into lysosome via the pathway of clathrin-mediated endocytosis,"Manufactured fullerene nanoparticles easily enter into cells and hence have been rapidly developed for biomedical uses. However, it is generally unknown which route the nanoparticles undergo when crossing cell membranes and where they localize to the intracellular compartments. Herein we have used both microscopic imaging and biological techniques to explore the processes of [C60(C(COOH)2)2]n nanoparticles across cellular membranes and their intracellular translocation in 3T3 L1 and RH-35 living cells. The fullerene nanoparticles are quickly internalized by the cells and then routed to the cytoplasm with punctate localization. Upon entering the cell, they are synchronized to lysosome-like vesicles. The [C 60(C(COOH)2)2]n nanoparticles entering cells are mainly via endocytosis with time-, temperature- and energy-dependent manners. The cellular uptake of [C60(C(COOH) 2)2]n nanoparticles was found to be clathrin-mediated but not caveolae-mediated endocytosis. The endocytosis mechanism and the subcellular target location provide key information for the better understanding and predicting of the biomedical function of fullerene nanoparticles inside cells. © IOP Publishing Ltd."
2008-03-01,Doubts over US and EU nanosafety drives,
2008-03-01,"Mercury in human hair and blood samples from people living in Wanshan mercury mine area, Guizhou, China: An XAS study","Human hair and blood samples from persons living in the town of Wanshan, a mercury mine area in Guizhou Province of China, were collected and the quantitative speciation and structural information of Hg and S in hair samples and of Hg in erythrocyte and serum samples were studied using X-ray absorption spectroscopy. Least-squares fitting of the X-ray absorption near-edge spectra found that inorganic mercury is the major mercury species in hair samples (91.74%), while inorganic and methyl mercury are both about 50% of total mercury in RBC and serum samples, which is in agreement with the data obtained by acidic extraction, fractionation of Hg2+ and CH3Hg+ and quantification by ICP-MS. Curve-fitting analysis revealed that the Hg-S bond length and coordination number in hair were 0.248 ± 0.002 nm and 3.10, respectively, while the S-Hg bond length and coordination number in hair were 0.236 ± 0.002 nm and 4.05. The Hg-S bond length and coordination number in RBC were 0.251 ± 0.003 nm and 4.09, respectively, while they were 0.228 ± 0.002 nm and 4.08 in serum, respectively. The techniques for speciation, structural and binding information described in this study will find the potential application in similar studies of other elements. © 2007 Elsevier Inc. All rights reserved."
2008-02-01,Acute toxicological impact of nano- and submicro-scaled zinc oxide powder on healthy adult mice,"In this work, the acute oral toxicity of 20- and 120-nm ZnO powder at doses of 1-, 2-, 3-, 4-, 5-g/kg body weight was evaluated referred to the OECD guidelines for testing of chemicals. As the results, both 20- and 120-nm ZnO belong to non-toxic chemicals according to the Globally Harmonized Classification System (GHS) for the classification of chemicals. The distribution determination showed that Zn was mainly retained in the bone, kidney and pancreas after 20- and 120-nm ZnO administration. However, the results of blood measurement suggest that the increase in blood viscosity could be induced by low and median dose of 20-nm ZnO but high dose of 120-nm ZnO. The pathological examination showed that the 120-nm ZnO treated mice had dose-effect pathological damages in stomach, liver, heart and spleen, whereas, 20-nm ZnO displayed negative dose-effect damages in liver, spleen and pancreas. Therefore, we conclude that the liver, spleen, heart, pancreas and bone are the target organs for 20- and 120-nm ZnO oral exposure. More attention should be paid on the potential toxicity induced by low dose of 20-nm ZnO oral exposure. © 2007 Springer Science+Business Media B.V."
2008-02-01,Possibilities for global governance of converging technologies,"The convergence of nanotechnology, modern biology, the digital revolution and cognitive sciences will bring about tremendous improvements in transformative tools, generate new products and services, enable opportunities to meet and enhance human potential and social achievements, and in time reshape societal relationships. This paper focuses on the progress made in governance of such converging, emerging technologies and suggests possibilities for a global approach. Specifically, this paper suggests creating a multidisciplinary forum or a consultative coordinating group with members from various countries to address globally governance of converging, emerging technologies. The proposed framework for governance of converging technologies calls for four key functions: supporting the transformative impact of the new technologies; advancing responsible development that includes health, safety and ethical concerns; encouraging national and global partnerships; and establishing commitments to long-term planning and investments centered on human development. Principles of good governance guiding these functions include participation of all those who are forging or affected by the new technologies, transparency of governance strategies, responsibility of each participating stakeholder, and effective strategic planning. Introduction and management of converging technologies must be done with respect for immediate concerns, such as privacy, access to medical advancements, and potential human health effects. At the same time, introduction and management should also be done with respect for longer-term concerns, such as preserving human integrity, dignity and welfare. The suggested governance functions apply to four levels of governance: (a) adapting existing regulations and organizations; (b) establishing new programs, regulations and organizations specifically to handle converging technologies; (c) building capacity for addressing these issues into national policies and institutions; and (d) making international agreements and partnerships. Several possibilities for improving the governance of converging technologies in the global self-regulating ecosystem are recommended: using open-source and incentive-based models, establishing corresponding science and engineering platforms, empowering the stakeholders and promoting partnerships among them, implementing long-term planning that includes international perspectives, and institute voluntary and science-based measures for risk management. © 2007 Springer Science+Business Media B.V."
2008-01-24,Isomeric and structural impacts on electron acceptability of carbon cages in atom-bridged fullerene dimers,"The electrochemical properties of the carbon-bridged fullerene dimers C121(I), C121(II), C121(III), C131, and C141 were characterized systematically for the first time in this study. Cyclic voltammogram and differential pulse voltammogram analyses revealed that they first underwent three reversible fullerene-unit-based reduction processes where each of the two carbon cages accepted one electron in each step and then possessed a different deep reduction sequence from the fourth to sixth reduction potentials of the fullerene cages. The electronic interactions between cages in the atom-bridged dimers (e.g., C 60-C-C60) were found to be different from those of dimers in which two cages were connected directly. Comparison studies of the redox properties of the five dimers revealed that the C60 dimerization via [5.6]-[6.6] connection influenced the cage electron acceptability much more than that of [5.6]-[5.6] or [6.6]-[6.6] connections and the dimerization with C 70 cages influenced the reduction potentials of dimerized products more potently than that with C60 cages. Further results from controlled potential electrolysis, high-performance liquid chromatography, matrix-assisted laser desorption and ionization time-of-flight mass spectrometry, ultraviolet absorption spectral analyses demonstrated the reduction processes and a dissociation of the dimers based on reductions. The theoretical understanding of the experiments was investigated by using time-dependent density functional calculations for the ionic states of C 121(I, II, III)n- with n = 0, 1, 2, 3, or 4. © 2008 American Chemical Society."
2008-01-01,Low cytotoxicity and lysosome location of malonic acid fullerene derivatives on rat primary brain capillary endothelial cells,
2008-01-01,Haematological effects induced by subacute inhalation of silica nanoparticles,
2008-01-01,Translocation and neurotoxicity of iron oxide nanoparticles in the central nervous system,
2008-01-01,Dispersion medium plays important role in nanomaterial safety evaluation,
2008-01-01,Effects of copper nanoparticles on the development of zebrafish embryos,
2008-01-01,Indirect determination of protein content by inductively coupled plasma-mass spectrometry,"Three standard proteins including bovine serum albumin (BSA), superoxide dismutase (SOD) and metallothionein (MT) were separated by size exclusion chromatography and on-line determined via sulfur by inductively coupled plasma-mass spectrometry. Molar ratios of the proteins were calculated by the analytical results and the known sulfur content in proteins. The mobile phase was 0. 1 mol/L Tris-HAc. In order to avoid the polyatomic interferences on the sulfur determination, oxygen was added into the collision cell and reacted with sulfur to form sulfur-oxide ion. Therefore, the intensity of 32S 16O+ represented sulfur content during the measurement. These results were in good agreement with the gravimetric results. The RSDs for the proteins are less than 3% and the detection limits for BSA, SOD and MT-II are 14, 52 and 27 pmol, respectively."
2008-01-01,Rapid translocation and pharmacokinetics of hydroxylated single-walled carbon nanotubes in mice,"Determining the in vivo pharmacological profiles of carbon nanotubes (CNTs) is essential for the promising biomedical applications of CNTs, such as drug delivery. Using iodine-131 tracing we studied the fundamental behavior of hydroxylated single-walled CNTs (SWNTols) shortly after they were introduced into the animal body (from 2 min to 1 h) by providing the biodistribution data and pharmacokinetic parameters. The distribution was slightly influenced by injection modes, but in any mode radioactivity was found all over the body within 2 min except brain. Liver, kidneys, stomach and lungs are the target organs with high uptake of SWNTols. The SWNTols content in several tissues, such as heart, lungs, and muscle is positively correlated with its content in the blood, showing clearly that the blood stream brings SWNTols to the whole body. This work presents the initial in vivo behavior of the water-soluble functionalized SWNTs, providing also the basic data to show opportunities and limitations for realization of the CNT-based drug vehicle. © 2008, Informa UK Ltd All rights reserved: reproduction in whole or part not permitted. All rights reserved."
2008-01-01,Study of Selenium Speciation in Selenized Rice Using High-Performance Liquid Chromatography-Inductively Coupled Plasma Mass Spectrometer,"On the basis of Osborne fractionation, albumin, globulin, protamine and glutelin in selenium (Se)-rich rice were extracted with water, 2% NaCl solution, 70% alcohol and 0.5% alkaline solution subsequently. The content of Se in these protein extracts was determined by inductively coupled plasma mass spectrometer (ICP-MS). The chemical forms of Se in albumin extract and enzymatic digests of rice were analyzed with a hyphenated technique of high-performance liquid chromatography and ICP-MS. The Se content in four types of extracts shows an order of glutelin > protamine > albumin > globulin. The protein with molecular weight of 12.6 kDa is the primary Se-containing protein in extracts of albumin, and selenocysteine is the predominant selenoamino acid in the enzymatic digests of rice. © 2008 Changchun Institute of Applied Chemistry, Chinese Academy of Sciences."
