Date,Title,Content
2008-07-23,Detection of trace Hg<sup>2+</sup> via induced circular dichroism of DNA wrapped around single-walled carbon nanotubes,"The strongly induced circular dichroism (ICD) signals of DNA wrapped around single-walled carbon nanotubes (SWCNTs) are shown by the Synchrotron Radiation Facility. In solution, trace amounts of Hg ions have a strong affinity to bind the nucleic bases of DNA-SWCNTs via a pseudo-first-order kinetic reaction. The Hg binding to the bases of DNA results in partial DNA disassociation from the SWCNTs. Such disassociation of DNA from the SWCNTs will decrease the coupling effects of the transition dipole moments between DNA and SWCNTs, thus inducing the ICD signal of DNA-SWCNTs to decrease significantly. Herein, the ICD of DNA-SWCNTs is applied to detect the concentration of Hg ions at nM level. Copyright © 2008 American Chemical Society."
2008-06-01,International nanosafety drive launched,
2008-05-22,The strong MRI relaxivity of paramagnetic nanoparticles,"We developed a method to synthesize paramagnetic nanoparticles of Gd@C 82(OH)22±2. Such nanoparticles are with ordered microstructures and have strong MRI proton relaxation in vitro/vivo. Compared with commercial Gd-DTPA, a 12× MRI relaxivity of Gd@C82(OH) 22±2 nanoparticles with ordered microstructures was achieved in vitro. The small Gd@C82(OH)22±2 nanoparticles, ∼65nm, could easily escape the RES uptake in vivo; this opens the door for their clinical applications. © 2008 American Chemical Society."
2008-05-21,Comparative study of pulmonary responses to nano- and submicron-sized ferric oxide in rats,"Ferric oxide (Fe2O3) nanoparticles are of considerable interest for application in nanotechnology related fields. However, as iron being a highly redox-active transition metal, the safety of iron nanomaterials need to be further studied. In this study, the size, dose and time dependent of Fe2O3 nanoparticle on pulmonary and coagulation system have been studied after intratracheal instillation. The Fe2O3 nanoparticles with mean diameters of 22 and 280 nm, respectively, were intratracheally instilled to male Sprague Dawley rats at low (0.8 mg/kg bw) and high (20 mg/kg bw) doses. The toxic effects were monitored in the post-instilled 1, 7 and 30 days. Our results showed that the Fe2O3 nanoparticle exposure could induce oxidative stress in lung. Alveolar macrophage (AM) over-loading of phagocytosed nanoparticle by high dose treatment had occurred, while the non-phagocytosed particles were found entering into alveolar epithelial in day 1 after exposure. Several inflammatory reactions including inflammatory and immune cells increase, clinical pathological changes: follicular hyperplasia, protein effusion, pulmonary capillary vessel hyperaemia and alveolar lipoproteinosis in lung were observed. The sustain burden of particles in AM and epithelium cells has caused lung emphysema and pro-sign of lung fibrosis. At the post-instilled day 30, the typical coagulation parameters, prothrombin time (PT) and activated partial thromboplastin time (APTT) in blood of low dose 22 nm-Fe2O3 treated rats were significantly longer than the controls. We concluded that both of the two-sized Fe2O3 particle intratracheal exposure could induce lung injury. Comparing with the submicron-sized Fe2O3 particle, the nano-sized Fe2O3 particle may increase microvascular permeability and cell lysis in lung epitheliums and disturb blood coagulation parameters significantly. © 2008 Elsevier Ireland Ltd. All rights reserved."
2008-05-05,The growth of complex nanostructures: Synergism of dipolar force and stacking-defects in anisotropic self-assembly,"A study has presented the development of a plasmon excitation-assisted wet-chemical method for the preparation of complex inorganic dendrimers with multiple generations of branches. The presence of stacking defects has been found to be dominating the branching points in these complex nanostructures. The synergistic effects of the dipolar force and stacking defects in the anisotropic self-assembly process are essential for producing complex nanostructures with multiple generations of branches. The inorganic Au dendrimers may have significant applications in diverse areas including as potent catalysts without a supporting scaffold, templates for the synthesis of other nanomaterials, and potential carriers for specific molecules. The method is also applicable to the fabrication of other noble-metal dendrimers via the stacking-defect-modulated anisotropic self-assembly of nanoparticles."
2008-05-01,"Activities related to health, environmental and societal aspects of nanotechnology in China","Activities related to the health, environmental and societal (EHS) aspects of nanotechnology R&D programs in China are outlined. To create a really harmonious society, China's strategy for science and technology is to achieve sustainable development by implementing clean production of, in particular, nanoproducts. Funding organs in China encourage researchers to take timely and responsible advantage of the new technology for sustainable development, and to initiate studies on societal implications from the beginning of nanotechnology development. The annual governmental investment in health, environmental and societal is now about US$ 2.6 million. We are trying our best to make nanotechnology the first clean technology from which our life can benefit, while harm to human health and the environment is avoided. © 2007 Elsevier Ltd. All rights reserved."
2008-04-15,Nanotoxicology: Are carbon nanotubes safe?,"The toxicity of carbon nanotubes is the subject of ongoing debate. A preliminary study using a small number of mice shows that they may be safe, but the results should be treated with caution. © 2008 Nature Publishing Group."
2008-04-09,The translocation of fullerenic nanoparticles into lysosome via the pathway of clathrin-mediated endocytosis,"Manufactured fullerene nanoparticles easily enter into cells and hence have been rapidly developed for biomedical uses. However, it is generally unknown which route the nanoparticles undergo when crossing cell membranes and where they localize to the intracellular compartments. Herein we have used both microscopic imaging and biological techniques to explore the processes of [C60(C(COOH)2)2]n nanoparticles across cellular membranes and their intracellular translocation in 3T3 L1 and RH-35 living cells. The fullerene nanoparticles are quickly internalized by the cells and then routed to the cytoplasm with punctate localization. Upon entering the cell, they are synchronized to lysosome-like vesicles. The [C 60(C(COOH)2)2]n nanoparticles entering cells are mainly via endocytosis with time-, temperature- and energy-dependent manners. The cellular uptake of [C60(C(COOH) 2)2]n nanoparticles was found to be clathrin-mediated but not caveolae-mediated endocytosis. The endocytosis mechanism and the subcellular target location provide key information for the better understanding and predicting of the biomedical function of fullerene nanoparticles inside cells. © IOP Publishing Ltd."
2008-03-01,Doubts over US and EU nanosafety drives,
2008-03-01,"Mercury in human hair and blood samples from people living in Wanshan mercury mine area, Guizhou, China: An XAS study","Human hair and blood samples from persons living in the town of Wanshan, a mercury mine area in Guizhou Province of China, were collected and the quantitative speciation and structural information of Hg and S in hair samples and of Hg in erythrocyte and serum samples were studied using X-ray absorption spectroscopy. Least-squares fitting of the X-ray absorption near-edge spectra found that inorganic mercury is the major mercury species in hair samples (91.74%), while inorganic and methyl mercury are both about 50% of total mercury in RBC and serum samples, which is in agreement with the data obtained by acidic extraction, fractionation of Hg2+ and CH3Hg+ and quantification by ICP-MS. Curve-fitting analysis revealed that the Hg-S bond length and coordination number in hair were 0.248 ± 0.002 nm and 3.10, respectively, while the S-Hg bond length and coordination number in hair were 0.236 ± 0.002 nm and 4.05. The Hg-S bond length and coordination number in RBC were 0.251 ± 0.003 nm and 4.09, respectively, while they were 0.228 ± 0.002 nm and 4.08 in serum, respectively. The techniques for speciation, structural and binding information described in this study will find the potential application in similar studies of other elements. © 2007 Elsevier Inc. All rights reserved."
2008-02-01,Acute toxicological impact of nano- and submicro-scaled zinc oxide powder on healthy adult mice,"In this work, the acute oral toxicity of 20- and 120-nm ZnO powder at doses of 1-, 2-, 3-, 4-, 5-g/kg body weight was evaluated referred to the OECD guidelines for testing of chemicals. As the results, both 20- and 120-nm ZnO belong to non-toxic chemicals according to the Globally Harmonized Classification System (GHS) for the classification of chemicals. The distribution determination showed that Zn was mainly retained in the bone, kidney and pancreas after 20- and 120-nm ZnO administration. However, the results of blood measurement suggest that the increase in blood viscosity could be induced by low and median dose of 20-nm ZnO but high dose of 120-nm ZnO. The pathological examination showed that the 120-nm ZnO treated mice had dose-effect pathological damages in stomach, liver, heart and spleen, whereas, 20-nm ZnO displayed negative dose-effect damages in liver, spleen and pancreas. Therefore, we conclude that the liver, spleen, heart, pancreas and bone are the target organs for 20- and 120-nm ZnO oral exposure. More attention should be paid on the potential toxicity induced by low dose of 20-nm ZnO oral exposure. © 2007 Springer Science+Business Media B.V."
2008-02-01,Possibilities for global governance of converging technologies,"The convergence of nanotechnology, modern biology, the digital revolution and cognitive sciences will bring about tremendous improvements in transformative tools, generate new products and services, enable opportunities to meet and enhance human potential and social achievements, and in time reshape societal relationships. This paper focuses on the progress made in governance of such converging, emerging technologies and suggests possibilities for a global approach. Specifically, this paper suggests creating a multidisciplinary forum or a consultative coordinating group with members from various countries to address globally governance of converging, emerging technologies. The proposed framework for governance of converging technologies calls for four key functions: supporting the transformative impact of the new technologies; advancing responsible development that includes health, safety and ethical concerns; encouraging national and global partnerships; and establishing commitments to long-term planning and investments centered on human development. Principles of good governance guiding these functions include participation of all those who are forging or affected by the new technologies, transparency of governance strategies, responsibility of each participating stakeholder, and effective strategic planning. Introduction and management of converging technologies must be done with respect for immediate concerns, such as privacy, access to medical advancements, and potential human health effects. At the same time, introduction and management should also be done with respect for longer-term concerns, such as preserving human integrity, dignity and welfare. The suggested governance functions apply to four levels of governance: (a) adapting existing regulations and organizations; (b) establishing new programs, regulations and organizations specifically to handle converging technologies; (c) building capacity for addressing these issues into national policies and institutions; and (d) making international agreements and partnerships. Several possibilities for improving the governance of converging technologies in the global self-regulating ecosystem are recommended: using open-source and incentive-based models, establishing corresponding science and engineering platforms, empowering the stakeholders and promoting partnerships among them, implementing long-term planning that includes international perspectives, and institute voluntary and science-based measures for risk management. © 2007 Springer Science+Business Media B.V."
2008-01-24,Isomeric and structural impacts on electron acceptability of carbon cages in atom-bridged fullerene dimers,"The electrochemical properties of the carbon-bridged fullerene dimers C121(I), C121(II), C121(III), C131, and C141 were characterized systematically for the first time in this study. Cyclic voltammogram and differential pulse voltammogram analyses revealed that they first underwent three reversible fullerene-unit-based reduction processes where each of the two carbon cages accepted one electron in each step and then possessed a different deep reduction sequence from the fourth to sixth reduction potentials of the fullerene cages. The electronic interactions between cages in the atom-bridged dimers (e.g., C 60-C-C60) were found to be different from those of dimers in which two cages were connected directly. Comparison studies of the redox properties of the five dimers revealed that the C60 dimerization via [5.6]-[6.6] connection influenced the cage electron acceptability much more than that of [5.6]-[5.6] or [6.6]-[6.6] connections and the dimerization with C 70 cages influenced the reduction potentials of dimerized products more potently than that with C60 cages. Further results from controlled potential electrolysis, high-performance liquid chromatography, matrix-assisted laser desorption and ionization time-of-flight mass spectrometry, ultraviolet absorption spectral analyses demonstrated the reduction processes and a dissociation of the dimers based on reductions. The theoretical understanding of the experiments was investigated by using time-dependent density functional calculations for the ionic states of C 121(I, II, III)n- with n = 0, 1, 2, 3, or 4. © 2008 American Chemical Society."
2008-01-01,Low cytotoxicity and lysosome location of malonic acid fullerene derivatives on rat primary brain capillary endothelial cells,
2008-01-01,Haematological effects induced by subacute inhalation of silica nanoparticles,
2008-01-01,Translocation and neurotoxicity of iron oxide nanoparticles in the central nervous system,
2008-01-01,Dispersion medium plays important role in nanomaterial safety evaluation,
2008-01-01,Effects of copper nanoparticles on the development of zebrafish embryos,
2008-01-01,Indirect determination of protein content by inductively coupled plasma-mass spectrometry,"Three standard proteins including bovine serum albumin (BSA), superoxide dismutase (SOD) and metallothionein (MT) were separated by size exclusion chromatography and on-line determined via sulfur by inductively coupled plasma-mass spectrometry. Molar ratios of the proteins were calculated by the analytical results and the known sulfur content in proteins. The mobile phase was 0. 1 mol/L Tris-HAc. In order to avoid the polyatomic interferences on the sulfur determination, oxygen was added into the collision cell and reacted with sulfur to form sulfur-oxide ion. Therefore, the intensity of 32S 16O+ represented sulfur content during the measurement. These results were in good agreement with the gravimetric results. The RSDs for the proteins are less than 3% and the detection limits for BSA, SOD and MT-II are 14, 52 and 27 pmol, respectively."
2008-01-01,Rapid translocation and pharmacokinetics of hydroxylated single-walled carbon nanotubes in mice,"Determining the in vivo pharmacological profiles of carbon nanotubes (CNTs) is essential for the promising biomedical applications of CNTs, such as drug delivery. Using iodine-131 tracing we studied the fundamental behavior of hydroxylated single-walled CNTs (SWNTols) shortly after they were introduced into the animal body (from 2 min to 1 h) by providing the biodistribution data and pharmacokinetic parameters. The distribution was slightly influenced by injection modes, but in any mode radioactivity was found all over the body within 2 min except brain. Liver, kidneys, stomach and lungs are the target organs with high uptake of SWNTols. The SWNTols content in several tissues, such as heart, lungs, and muscle is positively correlated with its content in the blood, showing clearly that the blood stream brings SWNTols to the whole body. This work presents the initial in vivo behavior of the water-soluble functionalized SWNTs, providing also the basic data to show opportunities and limitations for realization of the CNT-based drug vehicle. © 2008, Informa UK Ltd All rights reserved: reproduction in whole or part not permitted. All rights reserved."
2008-01-01,Study of Selenium Speciation in Selenized Rice Using High-Performance Liquid Chromatography-Inductively Coupled Plasma Mass Spectrometer,"On the basis of Osborne fractionation, albumin, globulin, protamine and glutelin in selenium (Se)-rich rice were extracted with water, 2% NaCl solution, 70% alcohol and 0.5% alkaline solution subsequently. The content of Se in these protein extracts was determined by inductively coupled plasma mass spectrometer (ICP-MS). The chemical forms of Se in albumin extract and enzymatic digests of rice were analyzed with a hyphenated technique of high-performance liquid chromatography and ICP-MS. The Se content in four types of extracts shows an order of glutelin > protamine > albumin > globulin. The protein with molecular weight of 12.6 kDa is the primary Se-containing protein in extracts of albumin, and selenocysteine is the predominant selenoamino acid in the enzymatic digests of rice. © 2008 Changchun Institute of Applied Chemistry, Chinese Academy of Sciences."
2007-12-10,Ultrahigh reactivity provokes nanotoxicity: Explanation of oral toxicity of nano-copper particles,"Recently, studies on the biological effects of nanomaterials show signs that some of the manufactured nanoparticles exhibit unexpected toxicity to living organisms. It has previously been reported that the copper particles possess size-depended toxicity. In this paper, we propose that the ultrahigh chemical reactivity of nano-copper results in the specific nanotoxicity which is fully proved by in vitro and in vivo experiment. Using chemical kinetics study (in vitro) and blood gas and plasma electrolytes analysis (in vivo), we found that high reactivity cause the big toxicological difference between small size (23.5 nm) and big size (17 μm). The result is also consistent with biochemistry assay, pathological examination and copper content measurement in renal tissue in vivo. For chemical reactive nanoparticles, metallic nano-copper for instance, both the particles themselves and the resulting product (copper ion) should be fully explored. The nano-copper particles may not compromise the mice directly, however, they lead to the accumulation of excessive alkalescent substance and heavy metal ions (copper ions) culminating the metabolic alkalosis and copper ion overload. © 2007 Elsevier Ireland Ltd. All rights reserved."
2007-12-01,A sustainable development for nanotechnologies: An OECD perspective,
2007-12-01,"INDA events: Filtration, vision and the IDEA07 preview","The 2006 edition of the annual INDA Filtration Conference and the 2007 Vision Conference were held at the Pennsylvania Convention Center in Philadelphia and in Denver, Colorado respectively. The former attracted 125 exhibitors. The lead-off session was on Hot Topics: Leading Universities in the morning, followed by both an Air Tutorial session and a Liquid Tutorial on Tuesday afternoon. On Wednesday, speakers covered nanosafety in nanotechnologies and applications in nanofiltration. The latter covered presentations by speakers from outside of the nonwovens and absorbent products industries. In general, both events proved to be successful."
2007-10-18,Switchable semiconductive property of the polyhydroxylated metallofullerene,"The temperature-sensitive property of polyhydroxylated metallofullerene film of Gd@C82(OH)x with special hydroxyl number was studied using synchrotron radiation ultraviolet photoelectron spectroscopy (UPS) and TEM techniques. From room temperature (RT) to 4 °C the photoelectron onset energy of the spectra of Gd@C82(OH)12 shifted from 1.9 to 0.2 eV, indicating that Gd@C82(OH)12 automatically shifted from insulator at RT to semiconductor at 4 °C. However, this could not be observed for Gd@C82(OH)20. TEM experiments show that the variation of conductivity can be ascribed to formation of a microcrystal under low temperature. The dipole moment induced unique intermolecular interactions and self-assembled microcrystalline structures for Gd@C82(OH12. This may cause reconstruction of the upper valence band formed by π-like electrons as well as the density of states (DOS) around the Fermi level (EF) and reconstruct the deeper valence band formed by σ-like electrons, eventually resulting in a shift to a semiconducting nature. These findings revealed a novel nature for polyhydroxylated Gd@C82(OH)x materials: Their insulating properties can be controllably tuned into semiconducting ones as a function of temperature. © 2007 American Chemical Society."
2007-10-03,Regulatory instruments for nanotechnology: Worldwide search is in full swing,
2007-09-01,"Transport of intranasally instilled fine Fe<inf>2</inf>O<inf>3</inf> particles into the brain: Micro-distribution, chemical states, and histopathological observation","It has been demonstrated that inhaled fine (d<2.5 μm) and ultrafine (d<100 nm) particles produce more severe toxicity than coarse particles. Some recent data support the concept that the central nervous system (CNS) may be a target for the inhaled fine particulates. This work describes initial observation of the transport of intranasally instilled fine ferric oxide (Fe2O3) particles in animal brain. The iron micro-distribution and chemical state in the mice olfactory bulb and brain stem on day 14 after intranasal instillation of fine Fe2O3 particle (280±80 nm) suspension at a single dose of 40 mg/kg body weight were analyzed by synchrotron radiation x-ray fluorescence and x-ray absorption near-edge structure (XANES). The micro-distribution map of iron in the olfactory bulb and brain stem shows an obvious increase of Fe contents in the olfactory nerve and the trigeminus of brain stem, suggesting that Fe2O3 particles were possibly transported via uptake by sensory nerve endings of the olfactory nerve and trigeminus. The XANES results indicate that the ratios of Fe (III)/Fe (II) were increased in the olfactory bulb and brain stem. The further histopathological observation showed that the neuron fatty degeneration occurred in the CA3 area of hippocampus. Such results imply an adverse impact of inhalation of fine Fe2O3 particles on CNS. © Humana Press Inc. 2007."
2007-08-18,Nanosafety,
2007-08-15,Formulating the problems for environmental risk assessment of nanomaterials,
2007-08-01,Social and ethical interactions with nano: Mapping the early literature,"There is a rapidly expanding field of research on social and ethical interactions with nano-scaled sciences and technologies. An important question is: What does social and ethical research actually mean when it is focussed on technological applications that are largely hypothetical, and a field of science spread out across multiple disciplines and lacking unification? This paper maps early literature in the field of research as a way of answering this question. Our aim is to describe how this field is developing in response to its difficult task, and particularly, to comment on the topics of focus and where there is potential for future development. We present four topical categories, labelled Governance, Perception, Science and Philosophy, and use these as a tool to both map the field and to analyse its development. We find a majority of literature currently focused on issues of governance and perception, and offer suggestions for why this might be so. We then discuss cross-category themes of definition, novelty and interdisciplinarity, highlighting diverse positions and a problematic lack of direct debate. Our conclusion is that the field would benefit from more interaction, cross-referencing and creative research across traditional fields of inquiry. © Springer Science+Business Media B.V. 2007."
2007-06-14,"Photochemical and photophysical properties of three carbon-bridged fullerene dimers: C<inf>121</inf> (I, II, III)","The photochemical and photophysical properties of the three C121 isomers (I, II, III) were investigated with MADLI-TOF-MS, UV-vis spectra, fluorescence spectra, absorption spectra of their DMA complexes, and theoretical calculations. The three isomers of C121 (I, II, III) have different stabilities under laser irradiation, but isomer I and isomer II show good stability against the heat-induced conversion between different isomers: No conversion between the isomers was found after heating the mixture of isomer I and isomer II at 353 K for 12 h in Ar atmosphere. The results of UV-vis absorption and fluorescence spectra indicate that interactions between two C60 moieties of C60=C=C60 in the ground and singlet states are not significant, C121 (I, II, III) behaves as an electron-acceptor similar to C60. These indicate that the formation of the fullerene chain structure (e.g., C60=C=C60) does not disturb the photochemical and photophysical properties of the C60 monomer itself, even that the properties were enhanced by the formation of the polymer. This is significant for the C60 polymer in photochemical or photoelectronic applications in which C60=C=C60 can be an excellent basic unit of polymers. © 2007 American Chemical Society."
2007-03-01,The way of stabilizing non-IPR fullerenes and structural elucidation of C<inf>54</inf>Cl<inf>8</inf>,"Recently, a new non-IPR chlorofullerene C54C18 was isolated experimentally (Science 2004, 304, 699). To explore the ways to stabilize non-IPR fullerenes, the authors studied all of the possible isomers of C54 fullerene and some of the C54Cl8 isomers at PM3, B3LYP/3-21G, and B3LYP/6-31G* levels. Combined with analysis of pentagon distributions, bond resonance energies, and steric strains, C 54:540 with the least number of 5/5 bonds was determined to be the thermodynamically best isomer for the C54Cl8. Based on C54:540, the most probable structure of the experimental C 54Cl8 was elucidated. The results suggested one of the necessary conditions of stabilizing non-IPR fullerenes: chemical derivatizations of either endohedral complexation or exohedral addition need to sufficiently stabilize all of the kinetically unstable 5/5 bonds of the cages. © 2007 Wiley Periodicals, Inc."
2007-01-30,Acute toxicity and biodistribution of different sized titanium dioxide particles in mice after oral administration,"In order to evaluate the toxicity of TiO2 particles, the acute toxicity of nano-sized TiO2 particles (25 and 80 nm) on adult mice was investigated compared with fine TiO2 particles (155 nm). Due to the low toxicity, a fixed large dose of 5 g/kg body weight of TiO2 suspensions was administrated by a single oral gavage according to the OECD procedure. In 2 weeks, TiO2 particles showed no obvious acute toxicity. However, the female mice showed high coefficients of liver in the nano-sized (25 and 80 nm) groups. The changes of serum biochemical parameters (ALT/AST, LDH) and pathology (hydropic degeneration around the central vein and the spotty necrosis of hepatocytes) of liver indicated that the hepatic injury was induced after exposure to mass different-sized TiO2 particles. In addition, the nephrotoxicity like increased BUN level and pathology change of kidneys was also observed in the experimental groups. The significant change of serum LDH and alpha-HBDH in 25 and 80 nm groups showed the myocardial damage compared with the control group. However, there are no abnormal pathology changes in the heart, lung, testicle (ovary), and spleen tissues. Biodistribution experiment showed that TiO2 mainly retained in the liver, spleen, kidneys, and lung tissues, which indicated that TiO2 particles could be transported to other tissues and organs after uptake by gastrointestinal tract. © 2006 Elsevier Ireland Ltd. All rights reserved."
2007-01-30,Investigation of mercury-containing proteins by enriched stable isotopic tracer and size-exclusion chromatography hyphenated to inductively coupled plasma-isotope dilution mass spectrometry,"In order to investigate trace mercury-containing proteins in maternal rat and their offspring, a method of enriched stable isotopic tracer (196Hg and 198Hg) combined with size-exclusion chromatography (SEC) coupled to inductively coupled plasma-isotope dilution mass spectrometry (ICP-IDMS) was developed. Prior to the analysis, 196Hg- and 198Hg-enriched methylmercury was administrated to the pregnant rats. Then the mercury-containing proteins in serum and brain cytosol of the dam and pup rats were separated by size-exclusion columns and the mercury was detected by ICP-MS. The ICP-MS spectrogram of the tracing samples showed significantly elevated 196Hg and 198Hg isotopic signals compared with the natural ones, indicating that the detection sensitivity could be increased by the tracer method. The contents of mercury in chromatographic fractions of the dam and pup rat brain cytosol were quantitatively estimated by post-column reverse ID-ICP-MS. The quantitative speciation differences of mercury in brain cytosol between the dam and pup rats were observed, indicating that such studies could be useful for toxicological estimation. Additionally, the isotopic ratio measurement of 198Hg/202Hg in the tracing samples could be used to identify the artifact mercury species caused in the analytical procedure. The study demonstrates that the tracer method combined with high-performance liquid chromatography (HPLC)-ICP-IDMS could provide reliably qualitative and quantitative information on mercury-containing proteins in organisms. © 2006 Elsevier B.V. All rights reserved."
2007-01-01,Influence of intranasal instilled titanium dioxide nanoparticles on monoaminergic neurotransmitters of female mice at different exposure time,"OBJECTIVE: To investigate the influence of intranasal instilling titanium dioxide (TiO2) nanoparticles on monoaminergic neurotransmitters at different-time exposure. METHODS: CD female mice were intranasally instilled three different-sized (25 nm, 80 nm and 155 nm) TiO, suspension every other day in a dose of 50 mg/kg body weight. The control group was instilled the same volume of Milli-Q water. Inductively coupled plasma-mass spectrometry (ICP-MS) was used to analyze the titanium contents in murine brain after exposure to TiO2 particles 2 days, 10 days, 20 days and 30 days. The monoaminergic neurotransmitters such as norepinephrine (NE), dopamine (DA), 5-hydroxytryptamine (5-HT), 5-hydroxyindole acetic acid (5-HIAA), 3, 4-dihydroxyphenylacetic acid (DOPAC), and homovanillic (HVA), were determined by reversed-phase high performance liquid chromatography (RP-HPLC) with electrochemical detector. RESULTS: After exposure to TiO, nanoparticles 10 days, the titanium contents in murine brain were increased, the titanium content in the 25 nm group was up to (1059.3 +/- 293.5) ng/g. In 20 days, the titanium content decreased slowly with the metabolism of titanium in vivo, but it kept at a high level, the content decreased to (654.7 +/- 269.2) ng/g in the 25 nm group. After exposure to TiO2 nanoparticles 30 days, the titanium contents had no obviously change. Because of the accumulation of TiO, in the brain, the contents of NE and 5-HT increased significantly after exposure to 80 nm and 155 nm TiO, nanoparticles 20 days, while the decreased contents of DA, DOPAC, HVA and 5-HIAA were observed. CONCLUSION: The inhaled TiO2 nanoparticles could be translocated to and deposited in murine brain after absorbing by nasal mucosa, and further influence the releases and metabolisms of monoaminergic neurotransmitters in brain."
2007-01-01,Determination of Mercury in Fish by Isotope Dilution Inductively Coupled Plasma-Mass Spectrometry,"A method for mild extraction and subsequent determination of total mercury content in fish by isotope dilution inductively coupled plasma-mass spectrometry (ID-ICP-MS) has been developed. The errors in the measurement of mercury isotope ratio were discussed. The dead time and mass bias induced by the system of ICP-MS were corrected by the use of lead isotopic certified reference material NIST SRM 981. The established method was validated by determining total mercury content in two certified reference materials, IAEA 436 (Tuna) and NRCC DOLT-3 (Dogfish Liver). The results of total mercury presented in IAEA 436 and DOLT-3 were 4.23 ± 0.06 and 3.33 ± 0.05 mg kg-1, respectively, which were in agreement with the certified values. The extraction method was suitable for the determination of mercury by ID-ICP-MS because the memory effect of mercury in the system could be efficiently eliminated. © 2007 Changchun Institute of Applied Chemistry, Chinese Academy of Sciences."
2007-01-01,Toxicological and biological effects of nanomaterials,"In this paper, we summarise the most recent findings on the toxicological and biological (including both favourable and adverse) effects of some studied nanomaterials (nanotubes, fullerene, metallofullerenes, their derivatives, and metallic nanoparticles). The dose-dependent, nanosize dependent, nano-structure dependent biological activity in particular nanotoxicity are discussed. Results show that some conventional methodology for assessing the biological activities of bulk materials may not be valid for nanomaterials even though they have the same chemical composition and are in mass basis. Nevertheless, this kind of research is still in its infancy, and many knowledge gaps exist that need to be filled by further studies. On the other hand, we show some intriguing examples that the adverse biological effects of nanomaterials can be reverse-utilised in biomedical fields. For instance, it was found that the 22 nm [Gd@C 82(OH)22]n particles at a very low dose exhibit an anticancer rate of as high as ∼60% in mice. Dose increase of 1 × 10-7 mol/kg results in a 26% increment of anticancer efficiency. These nanoparticles have strong capacity to improve immunity and obstruct tumour invasion towards normal muscle cells but nearly without toxicity in vivo and in vitro. The fullerene derivatives with proper chemical modifications may help realise the dream of tumour chemotherapeutics of high-efficacy and low-toxicity. Copyright © 2007 Inderscience Enterprises Ltd."
2007-01-01,What do we know about innovation in nanotechnology? Some propositions about an emerging field between hype and path-dependency,"This contribution formulates a number of propositions about the emergence of novel nanoscience and nanotechnology (N&N). Seeking to complement recent work that aims to define a research agenda and draws on general insights from the innovation literature, this paper aims to synthesize knowledge from innovation-related studies of the N&N field. More specifically, it is suggested that N&N is often misconstrued as either a field of technology or an area of (broadly) converging technologies while evidence to date suggests rather that N&N be considered a set of inter-related and overlapping about not necessarily merging technologies. The role of instrumentation in connecting the various N&N fields is underlined. Finally, the question is raised whether change in N&N tends to be incremental rather than discontinuous, being the result of technological path-dependencies and lock-ins in industry-typical search regimes that are only slowly giving way to more boundary-crossing activities. © 2007 Akadémiai Kiadó."
2006-12-01,The tension between fiction and precaution in nanotechnology,
2006-09-01,"The nano enterprise: A survey of health and safety concerns, considerations, and proposed improvement strategies to reduce potential adverse effects","Nanotechnology is evolving to become a leading industry. However, there is a great deal of uncertainty surrounding the potential health effects of nanomaterials and its components. This study focuses on the hazards and risks that nanomaterials pose to physical and environmental health together with the risks posed during their manufacture and research. In particular, the authors seek to promote awareness and the need for the adoption of various strategies to minimize the risk of human exposure to nanotechnologies both within and outside the manufacturing enterprise. Information from scientific journals, project studies, environmental and worker-protection agency reports are used as the main source for this study. The six sigma's DMAIC framework, viz. ""define, measure, analyze, improve, and control,"" is used as a guideline for synthesizing information from published literature. Preliminary evidence from experimental research studies indicate the ability of nanomaterials to penetrate and cause damage to human tissues and cells. The susceptibility of the personnel associated during production (those who are more likely to be at risk) has been analyzed to examine considerations and targets, as well as for developing strategies for a continued research framework. Nanotechnology may pose health and environmental hazards unless adequate preventive measures are developed and implemented. Because of the likely unfavorable health effects on individuals conducting experiments and handling nanomaterials, studies that identify the adverse effects of nanotechnology must be conducted at a pace level with the commercialization of nanotechnology. © 2006 Wiley Periodicals, Inc."
2006-01-01,The promise and threat of nanotechnology: Can environmental ethics guide us?,"The growing presence of the products of nanotechnology in the public domain raises a number of ethical questions. This chapter considers whether existing environmental ethics can provide some guidance on these questions. After a brief discussion of the appropriateness of an environmental ethics framework for the task at hand, the chapter identifies a representative environmental ethic and uses it to evaluate four salient issues that emerge from nanotechnology. The discussion is intended both to give an initial theoretical take on nanotechnology from the perspective of environmental ethics and to provide a clear indication of the direction from which environmental resistance might come."
